omega,k,ReG,ImG,S_chichi,Theta_recovered
2.26719298245614,0.0,0.10854124981258378,0.1297092480389751,0.03432683032525691,0.30000000000000004
2.2871679197994985,0.0,0.1074039489065085,0.12960526214224471,0.03399975865880622,0.29999999999999993
2.307142857142857,0.0,0.10627834153455745,0.12949242091385507,0.03367604754416046,0.30000000000000004
2.3271177944862154,0.0,0.1051643742208269,0.12937100036381485,0.03335568160847076,0.2999999999999999
2.347092731829574,0.0,0.10406198984026455,0.12924127035131128,0.03303864442984325,0.2999999999999998
2.367067669172932,0.0,0.1029711278340341,0.12910349465433993,0.032724918599251404,0.30000000000000004
2.3870426065162906,0.0,0.10189172441701955,0.12895793104271153,0.03241448578018872,0.3
2.407017543859649,0.0,0.10082371277763248,0.1288048313540978,0.032107326766108925,0.3
2.426992481203007,0.0,0.09976702327009068,0.12864444157279603,0.03180342153570162,0.30000000000000004
2.4469674185463655,0.0,0.09872158359934041,0.12847700191091063,0.031502749306053235,0.30000000000000004
2.466942355889724,0.0,0.09768731899879805,0.12830274689166568,0.03120528858374371,0.30000000000000004
2.4869172932330823,0.0,0.09666415240108858,0.12812190543457982,0.030911017213929946,0.29999999999999993
2.5068922305764407,0.0,0.09565200460196091,0.12793470094224985,0.030619912427467748,0.3
2.526867167919799,0.0,0.09465079441756055,0.12774135138850465,0.03033195088612407,0.29999999999999993
2.5468421052631576,0.0,0.09366043883524092,0.12754206940770574,0.030047108725931915,0.29999999999999993
2.566817042606516,0.0,0.0926808531580948,0.1273370623849848,0.029765361598739798,0.2999999999999999
2.5867919799498744,0.0,0.09171195114338664,0.1271265325472211,0.029486684712007924,0.30000000000000004
2.606766917293233,0.0,0.09075364513506551,0.12691067705457543,0.029211052866902558,0.2999999999999999
2.6267418546365913,0.0,0.08980584619053804,0.12668968809240894,0.028938440494740522,0.3
2.6467167919799497,0.0,0.08886846420187755,0.12646375296342632,0.028668821691833886,0.29999999999999993
2.666691729323308,0.0,0.08794140801164543,0.1262330541798954,0.028402170252786116,0.3
2.6866666666666665,0.0,0.08702458552349715,0.12599776955580386,0.02813845970228871,0.30000000000000004
