omega,k,ReG,ImG
11.11,2.0,-0.0017337665663618067,0.04493760889572112
11.120000000000001,2.0,-0.0017485510636298498,0.04489592837382685
11.13,2.0,-0.0017632943334222183,0.044854311924882574
11.14,2.0,-0.0017779965129872657,0.04481275940441937
11.15,2.0,-0.0017926577390042719,0.04477127066837861
11.16,2.0,-0.0018072781475862462,0.044729845573110716
11.17,2.0,-0.0018218578742826995,0.044688483975373755
11.18,2.0,-0.0018363970540824252,0.04464718573233223
11.19,2.0,-0.001850895821416241,0.04460595070155571
11.200000000000001,2.0,-0.0018653543101597395,0.0445647787410176
11.21,2.0,-0.0018797726536359813,0.04452366970909383
11.22,2.0,-0.001894150984618241,0.044482623464561576
11.23,2.0,-0.0019084894353326642,0.04444163986659798
11.24,2.0,-0.0019227881374609583,0.04440071877477888
11.25,2.0,-0.0019370472221430521,0.04435986004907753
11.26,2.0,-0.0019512668199797385,0.044319063549863355
11.27,2.0,-0.001965447061035306,0.044278329137900675
11.28,2.0,-0.0019795880748401597,0.04423765667434744
11.290000000000001,2.0,-0.001993689990393415,0.04419704602075398
11.3,2.0,-0.002007752936165483,0.044156497039061784
11.31,2.0,-0.0020217770401006587,0.0441160095916022
11.32,2.0,-0.002035762429619662,0.044075583541095247
11.33,2.0,-0.002049709231622191,0.04403521875064833
11.34,2.0,-0.0020636175724894454,0.043994915083755026
11.35,2.0,-0.002077487578086647,0.04395467240429387
11.36,2.0,-0.00209131937376554,0.0439144905765271
11.370000000000001,2.0,-0.002105113084366881,0.04387436946509944
11.38,2.0,-0.0021188688342229,0.0438343089350369
11.39,2.0,-0.0021325867471597777,0.043794308851745546
11.4,2.0,-0.0021462669465000836,0.043754369081010276
11.41,2.0,-0.002159909555065209,0.04371448948899363
11.42,2.0,-0.0021735146951777835,0.04367466994223459
11.43,2.0,-0.0021870824886640904,0.04363491030764736
11.44,2.0,-0.002200613056856445,0.04359521045252019
11.450000000000001,2.0,-0.0022141065205955896,0.043555570244514175
11.46,2.0,-0.002227563000233039,0.04351598955166206
11.47,2.0,-0.0022409826156334607,0.043476468242367075
11.48,2.0,-0.00225436548617699,0.04343700618540173
11.49,2.0,-0.00226771173076157,0.04339760324990664
11.5,2.0,-0.002281021467805267,0.04335825930538938
11.51,2.0,-0.002294294815248561,0.04331897422172327
11.52,2.0,-0.0023075318905566473,0.04327974786914627
11.53,2.0,-0.0023207328107217036,0.04324058011825974
11.540000000000001,2.0,-0.0023338976922651616,0.04320147084002736
11.55,2.0,-0.0023470266512399416,0.043162419905773915
11.56,2.0,-0.002360119803232717,0.043123427187184184
11.57,2.0,-0.0023731772633661203,0.04308449255630176
11.58,2.0,-0.0023861991463009643,0.04304561588552792
11.59,2.0,-0.0023991855662384475,0.04300679704762051
11.6,2.0,-0.0024121366369223387,0.04296803591569278
11.61,2.0,-0.0024250524716411563,0.042929332363212225
11.620000000000001,2.0,-0.0024379331832303387,0.04289068626399953
11.63,2.0,-0.0024507788840743908,0.04285209749222738
11.64,2.0,-0.0024635896861090315,0.04281356592241938
11.65,2.0,-0.0024763657008233316,0.042775091429448894
11.66,2.0,-0.00248910703926182,0.04273667388853798
11.67,2.0,-0.002501813812026593,0.04269831317525622
11.68,2.0,-0.0025144861292794246,0.04266000916551968
11.69,2.0,-0.002527124100743835,0.04262176173558976
11.700000000000001,2.0,-0.0025397278357071726,0.042583570762072094
11.71,2.0,-0.0025522974430226687,0.0425454361219155
11.72,2.0,-0.0025648330311115004,0.042507357692410826
11.73,2.0,-0.0025773347079648197,0.0424693353511899
11.74,2.0,-0.00258980258114579,0.04243136897622443
11.75,2.0,-0.0026022367577915933,0.04239345844582492
11.76,2.0,-0.00261463734461545,0.0423556036386396
11.77,2.0,-0.0026270044479086065,0.04231780443365336
11.78,2.0,-0.002639338173542319,0.04228006071018663
11.790000000000001,2.0,-0.002651638626969837,0.042242372347894394
11.8,2.0,-0.0026639059132283565,0.04220473922676504
11.81,2.0,-0.0026761401369409794,0.04216716122711936
11.82,2.0,-0.002688341402318653,0.04212963822960947
11.83,2.0,-0.0027005098131621073,0.042092170115217736
11.84,2.0,-0.0027126454728637677,0.04205475676525577
11.85,2.0,-0.0027247484844096733,0.04201739806136332
11.86,2.0,-0.0027368189503813793,0.04198009388550731
11.870000000000001,2.0,-0.0027488569729578424,0.04194284411998072
11.88,2.0,-0.002760862653917296,0.04190564864740158
11.89,2.0,-0.002772836094639137,0.04186850735071196
11.9,2.0,-0.002784777396105776,0.041831420113176886
11.91,2.0,-0.0027966866589044874,0.041794386818383385
11.92,2.0,-0.0028085639832292554,0.041757407350239396
11.93,2.0,-0.002820409468882594,0.041720481592972765
11.94,2.0,-0.0028322232152773793,0.041683609431130274
11.950000000000001,2.0,-0.002844005321438659,0.041646790749576564
11.96,2.0,-0.002855755886005443,0.041610025433493174
11.97,2.0,-0.002867475007232507,0.0415733133683775
11.98,2.0,-0.0028791627829921752,0.04153665444004182
11.99,2.0,-0.0028908193107760843,0.041500048534612276
12.0,2.0,-0.002902444687696951,0.04146349553852788
12.01,2.0,-0.002914039010490331,0.04142699533853953
12.02,2.0,-0.002925602375516352,0.04139054782170901
12.030000000000001,2.0,-0.002937134878761462,0.04135415287540801
12.040000000000001,2.0,-0.002948636615840141,0.04131781038731715
12.05,2.0,-0.002960107681996634,0.04128152024542496
12.06,2.0,-0.0029715481721066497,0.041245282338026976
12.07,2.0,-0.0029829581806790524,0.0412090965537247
12.08,2.0,-0.002994337801857569,0.04117296278142464
12.09,2.0,-0.0030056871294224536,0.041136880910337396
12.1,2.0,-0.0030170062567921683,0.04110085082997663
12.11,2.0,-0.003028295277025044,0.04106487243015814
12.120000000000001,2.0,-0.0030395542828209323,0.04102894560099888
12.13,2.0,-0.0030507833665228516,0.04099307023291607
12.14,2.0,-0.003061982620118629,0.040957246216626136
12.15,2.0,-0.0030731521352425207,0.04092147344314386
12.16,2.0,-0.0030842920031768357,0.0408857518037814
12.17,2.0,-0.0030954023148535483,0.040850081190147325
12.18,2.0,-0.003106483160855895,0.04081446149414572
12.19,2.0,-0.0031175346314199727,0.040778892607975216
12.200000000000001,2.0,-0.0031285568164363263,0.040743374424128065
12.21,2.0,-0.003139549805451519,0.04070790683538925
12.22,2.0,-0.0031505136876697035,0.040672489734835504
12.23,2.0,-0.0031614485519541927,0.04063712301583441
12.24,2.0,-0.0031723544868289977,0.04060180657204347
12.25,2.0,-0.003183231580480378,0.04056654029740925
12.26,2.0,-0.0031940799207583843,0.040531324086166345
12.27,2.0,-0.003204899595178374,0.04049615783283662
12.280000000000001,2.0,-0.003215690690922547,0.04046104143222815
12.290000000000001,2.0,-0.003226453294841434,0.040425974779434444
12.3,2.0,-0.003237187493455434,0.040390957769833466
12.31,2.0,-0.0032478933729562826,0.04035599029908676
12.32,2.0,-0.003258571019208554,0.04032107226313856
12.33,2.0,-0.003269220517751138,0.04028620355821489
12.34,2.0,-0.0032798419537987174,0.04025138408082268
12.35,2.0,-0.0032904354122432274,0.040216613727748894
12.36,2.0,-0.0033010009776553192,0.0401818923960596
12.370000000000001,2.0,-0.003311538734285806,0.04014721998309913
12.38,2.0,-0.0033220487660671058,0.04011259638648922
12.39,2.0,-0.0033325311566146845,0.040078021504128085
12.4,2.0,-0.003342985989228473,0.04004349523418957
12.41,2.0,-0.0033534133468942915,0.0400090174751223
12.42,2.0,-0.0033638133122852708,0.03997458812564878
12.43,2.0,-0.003374185967763243,0.03994020708476458
12.44,2.0,-0.0033845313953801514,0.03990587425173742
12.450000000000001,2.0,-0.0033948496768794406,0.03987158952610634
12.46,2.0,-0.0034051408936974304,0.039837352807680866
12.47,2.0,-0.003415405126964706,0.03980316399654013
12.48,2.0,-0.0034256424575074833,0.03976902299303203
12.49,2.0,-0.0034358529658489664,0.03973492969777239
12.5,2.0,-0.003446036732210709,0.039700884011644115
12.51,2.0,-0.0034561938365139616,0.03966688583579633
12.52,2.0,-0.003466324358381016,0.0396329350716436
12.530000000000001,2.0,-0.0034764283771365322,0.03959903162086504
12.540000000000001,2.0,-0.0034865059718088703,0.039565175385403516
12.55,2.0,-0.003496557221131418,0.039531366267464785
12.56,2.0,-0.0035065822035438973,0.039497604169516705
12.57,2.0,-0.0035165809971936723,0.03946388899428841
12.58,2.0,-0.0035265536799370554,0.03943022064476946
12.59,2.0,-0.003536500329340599,0.039396599024209035
12.6,2.0,-0.0035464210226823743,0.039363024036115156
12.61,2.0,-0.0035563158369532706,0.039329495584253825
12.620000000000001,2.0,-0.0035661848488582537,0.03929601357264824
12.63,2.0,-0.003576028134817642,0.039262577905577994
12.64,2.0,-0.0035858457709683576,0.03922918848757827
12.65,2.0,-0.003595637833165201,0.03919584522343901
12.66,2.0,-0.0036054043969820813,0.03916254801820416
12.67,2.0,-0.0036151455377132686,0.03912929677717085
12.68,2.0,-0.0036248613303746175,0.03909609140588863
12.69,2.0,-0.003634551849704813,0.039062931810158616
12.700000000000001,2.0,-0.0036442171701665895,0.039029817896032784
12.71,2.0,-0.0036538573659479347,0.03899674956981315
12.72,2.0,-0.003663472510963312,0.03896372673805096
12.73,2.0,-0.0036730626788548724,0.03893074930754595
12.74,2.0,-0.003682627942993636,0.03889781718534555
12.75,2.0,-0.003692168376480694,0.03886493027874414
12.76,2.0,-0.0037016840521483948,0.038832088495282226
12.77,2.0,-0.0037111750425615282,0.038799291742745726
12.780000000000001,2.0,-0.0037206414200184877,0.03876653992916516
12.790000000000001,2.0,-0.0037300832565524498,0.03873383296281493
12.8,2.0,-0.0037395006239325343,0.038701170752212515
12.81,2.0,-0.003748893593664964,0.03866855320611775
12.82,2.0,-0.0037582622369942034,0.03863598023353205
12.83,2.0,-0.0037676066249041173,0.03860345174369765
12.84,2.0,-0.0037769268281191096,0.03857096764609688
12.85,2.0,-0.003786222917105242,0.0385385278504514
12.86,2.0,-0.0037954949620713826,0.03850613226672146
12.870000000000001,2.0,-0.003804743032970314,0.03847378080510516
12.88,2.0,-0.003813967199499848,0.03844147337603769
12.89,2.0,-0.0038231675311039557,0.038409209890190636
12.9,2.0,-0.0038323440969738436,0.03837699025847118
12.91,2.0,-0.00384149696604908,0.03834481439202144
12.92,2.0,-0.0038506262070186785,0.03831268220221768
12.93,2.0,-0.003859731888322179,0.03828059360066962
12.94,2.0,-0.0038688140781507462,0.03824854849921969
12.950000000000001,2.0,-0.0038778728444482384,0.0382165468099423
12.96,2.0,-0.0038869082549122798,0.03818458844514317
12.97,2.0,-0.0038959203769953293,0.03815267331735857
12.98,2.0,-0.003904909277905743,0.03812080133935457
12.99,2.0,-0.0039138750246088365,0.038088972424126406
13.0,2.0,-0.003922817683827921,0.03805718648489774
13.01,2.0,-0.003931737322045361,0.038025443435119904
13.02,2.0,-0.003940634005503619,0.03799374318847127
13.030000000000001,2.0,-0.0039495078002062724,0.037962085658856476
13.040000000000001,2.0,-0.003958358771919063,0.03793047076040581
13.05,2.0,-0.003967186986170916,0.03789889840747442
13.06,2.0,-0.003975992508254954,0.03786736851464167
13.07,2.0,-0.003984775403229527,0.03783588099671043
13.08,2.0,-0.003993535735919202,0.03780443576870641
13.09,2.0,-0.004002273570915786,0.03777303274587743
13.1,2.0,-0.004010988972579317,0.03774167184369275
13.11,2.0,-0.0040196820050390596,0.03771035297784243
13.120000000000001,2.0,-0.0040283527321945,0.037679076064236545
13.13,2.0,-0.004037001217716326,0.03764784101900464
13.14,2.0,-0.00404562752504741,0.037616647758494916
13.15,2.0,-0.004054231717403781,0.037585496199273656
13.16,2.0,-0.004062813857775604,0.03755438625812451
13.17,2.0,-0.004071374008928141,0.03752331785204783
13.18,2.0,-0.004079912233402699,0.037492290898259985
13.19,2.0,-0.004088428593517617,0.03746130531419275
13.200000000000001,2.0,-0.004096923151369186,0.03743036101749256
13.21,2.0,-0.004105395968832616,0.037399457926019924
13.22,2.0,-0.004113847107562966,0.037368595957848735
13.23,2.0,-0.004122276628996095,0.03733777503126559
13.24,2.0,-0.004130684594349588,0.037306995064769186
13.25,2.0,-0.004139071064623673,0.037276255977069614
13.26,2.0,-0.004147436100602172,0.03724555768708776
13.27,2.0,-0.004155779762853393,0.037214900113954605
13.280000000000001,2.0,-0.004164102111731066,0.03718428317701063
13.290000000000001,2.0,-0.004172403207375234,0.03715370679580513
13.3,2.0,-0.004180683109713174,0.037123170890095605
13.31,2.0,-0.004188941878460295,0.037092675379847104
13.32,2.0,-0.004197179573121039,0.03706222018523159
13.33,2.0,-0.004205396252989752,0.03703180522662729
13.34,2.0,-0.004213591977151605,0.037001430424618086
13.35,2.0,-0.004221766804483458,0.0369710956999929
13.36,2.0,-0.004229920793654739,0.03694080097374501
13.370000000000001,2.0,-0.004238054003128332,0.03691054616707147
13.38,2.0,-0.004246166491161427,0.03688033120137247
13.39,2.0,-0.004254258315806417,0.03685015599825072
13.4,2.0,-0.00426232953491173,0.036820020479510815
13.41,2.0,-0.004270380206122712,0.03678992456715863
13.42,2.0,-0.004278410386882467,0.0367598681834007
13.43,2.0,-0.004286420134432707,0.036729851250643625
13.44,2.0,-0.004294409505814607,0.03669987369149342
13.450000000000001,2.0,-0.004302378557869645,0.03666993542875493
13.46,2.0,-0.004310327347240429,0.03664003638543123
13.47,2.0,-0.004318255930371541,0.036610176484723006
13.48,2.0,-0.004326164363510369,0.03658035565002796
13.49,2.0,-0.004334052702707925,0.03655057380494018
13.5,2.0,-0.004341921003819674,0.03652083087324959
13.51,2.0,-0.004349769322506339,0.03649112677894131
13.52,2.0,-0.004357597714234733,0.0364614614461951
13.530000000000001,2.0,-0.004365406234278559,0.03643183479938472
13.540000000000001,2.0,-0.004373194937719212,0.03640224676307739
13.55,2.0,-0.004380963879446584,0.03637269726203315
13.56,2.0,-0.0043887131141598715,0.036343186221204304
13.57,2.0,-0.004396442696368362,0.036313713565734845
13.58,2.0,-0.004404152680392215,0.03628427922095983
13.59,2.0,-0.004411843120363272,0.036254883112404844
13.6,2.0,-0.004419514070225819,0.036225525165785394
13.61,2.0,-0.004427165583737373,0.03619620530700634
13.620000000000001,2.0,-0.004434797714469463,0.03616692346216131
13.63,2.0,-0.004442410515808389,0.036137679557532165
13.64,2.0,-0.004450004040956005,0.03610847351958836
13.65,2.0,-0.004457578342930468,0.03607930527498644
13.66,2.0,-0.004465133474567014,0.03605017475056942
13.67,2.0,-0.0044726694885187076,0.036021081873366285
13.68,2.0,-0.004480186437257186,0.035992026570591334
13.69,2.0,-0.004487684373073431,0.035963008769643715
13.700000000000001,2.0,-0.004495163348078499,0.03593402839810679
13.71,2.0,-0.0045026234142042584,0.03590508538374763
13.72,2.0,-0.004510064623204155,0.03587617965451643
13.73,2.0,-0.004517487026653913,0.035847311138545945
13.74,2.0,-0.004524890675952299,0.03581847976415098
13.75,2.0,-0.004532275622321829,0.03578968545982779
13.76,2.0,-0.0045396419168095,0.03576092815425357
13.77,2.0,-0.004546989610287521,0.0357322077762859
13.780000000000001,2.0,-0.004554318753454016,0.03570352425496216
13.790000000000001,2.0,-0.0045616293968337475,0.03567487751949907
13.8,2.0,-0.004568921590778828,0.03564626749929206
13.81,2.0,-0.004576195385469422,0.03561769412391478
13.82,2.0,-0.004583450830914467,0.03558915732311856
13.83,2.0,-0.004590687976952351,0.035560657026831866
13.84,2.0,-0.004597906873251634,0.03553219316515977
13.85,2.0,-0.004605107569311722,0.03550376566838339
13.86,2.0,-0.004612290114463574,0.03547537446695942
13.870000000000001,2.0,-0.0046194545578703864,0.035447019491519544
13.88,2.0,-0.004626600948528272,0.03541870067286994
13.89,2.0,-0.004633729335266949,0.03539041794199074
13.9,2.0,-0.004640839766750418,0.03536217123003553
13.91,2.0,-0.004647932291477633,0.03533396046833079
13.92,2.0,-0.004655006957783179,0.03530578558837541
13.93,2.0,-0.004662063813837941,0.03527764652184016
13.94,2.0,-0.004669102907649759,0.035249543200567154
13.950000000000001,2.0,-0.004676124287064111,0.03522147555656938
13.96,2.0,-0.00468312799976475,0.03519344352203015
13.97,2.0,-0.004690114093274386,0.03516544702930261
13.98,2.0,-0.004697082614955309,0.0351374860109092
13.99,2.0,-0.004704033612010063,0.03510956039954118
14.0,2.0,-0.004710967131482092,0.03508167012805812
14.01,2.0,-0.004717883220256365,0.03505381512948738
14.02,2.0,-0.00472478192506004,0.035025995337023615
14.030000000000001,2.0,-0.00473166329246309,0.03499821068402827
14.040000000000001,2.0,-0.004738527368878943,0.03497046110402912
14.05,2.0,-0.0047453742005651054,0.034942746530719694
14.06,2.0,-0.0047522038336238045,0.03491506689795885
14.07,2.0,-0.0047590163140026134,0.03488742213977025
14.08,2.0,-0.004765811687495057,0.03485981219034187
14.09,2.0,-0.004772589999741253,0.034832236984025516
14.1,2.0,-0.004779351296228524,0.034804696455336334
14.11,2.0,-0.0047860956222920085,0.03477719053895232
14.120000000000001,2.0,-0.0047928230231152735,0.034749719169713825
14.13,2.0,-0.004799533543730923,0.034722282282623106
14.14,2.0,-0.004806227229021209,0.03469487981284378
14.15,2.0,-0.004812904123718636,0.03466751169570042
14.16,2.0,-0.004819564272406551,0.03464017786667801
14.17,2.0,-0.00482620771951975,0.0346128782614215
14.18,2.0,-0.004832834509345077,0.03458561281573535
14.19,2.0,-0.004839444686022,0.03455838146558299
14.200000000000001,2.0,-0.004846038293543227,0.034531184147086405
14.21,2.0,-0.004852615375755259,0.034504020796525675
14.22,2.0,-0.004859175976359009,0.034476891350338434
14.23,2.0,-0.004865720138910352,0.03444979574511946
14.24,2.0,-0.004872247906820732,0.0344227339176202
14.25,2.0,-0.004878759323357719,0.034395705804748294
14.26,2.0,-0.004885254431645586,0.03436871134356712
14.27,2.0,-0.004891733274665886,0.03434175047129532
14.280000000000001,2.0,-0.004898195895258015,0.03431482312530635
14.290000000000001,2.0,-0.0049046423361197794,0.03428792924312803
14.3,2.0,-0.004911072639807956,0.03426106876244207
14.31,2.0,-0.004917486848738857,0.03423424162108362
14.32,2.0,-0.004923885005188886,0.03420744775704081
14.33,2.0,-0.004930267151295094,0.034180687108454316
14.34,2.0,-0.0049366333290557255,0.03415395961361689
14.35,2.0,-0.004942983580330777,0.034127265210972924
14.36,2.0,-0.004949317946842549,0.03410060383911799
14.370000000000001,2.0,-0.0049556364701761725,0.034073975436798395
14.38,2.0,-0.004961939191780165,0.03404737994291075
14.39,2.0,-0.004968226152966973,0.03402081729650151
14.4,2.0,-0.004974497394913506,0.033994287436766545
14.41,2.0,-0.004980752958661665,0.033967790303050686
